video,peak_id,frame_idx,timestamp_sec,total_score,image_path,raised_leg,raised_height,foot_height_diff,arabesque_angle,torso_tilt,raised_knee_angle,support_knee_angle,dist_highest_wrist_ank,l_elbow_angle,r_elbow_angle,highest_arm_vertical_angle,max_arm_forward,is_behind_body,back_extension,is_jumping,pelvic_tilt,lumbar_arch,thoracic_neck_line,split_angle,support_leg_plumb,shoulder_hip_torsion,arm_symmetry,pelvic_openness_angle
edition4_sequence_15.mp4,0,792,31.68,0.506,True,Left,-0.46327745318285973,0.5699236031218541,113.45220228285405,3.2653365903808353,166.4827298633777,139.38590903522805,1.3500664348727394,152.3973602766104,162.1039023639681,83.22722522521487,0.3338716675662592,True,1.0055335015790898,False,5.220762870818467,0.6340536407011562,0.0,75.87606533328955,9.792336468756629,28.140051864745967,0.13723373018434082,89.78633007503952
edition4_sequence_15.mp4,1,853,34.12,0.416,True,Left,-0.5173338457295839,0.6467928328434586,135.96359914890684,30.722254679140086,63.41851461911049,141.39058357041122,1.5011770427005298,169.68821311619934,124.4266867644727,91.63681507802622,0.5586527811166223,True,0.3930577855382441,False,9.418032366432273,4.754196478624593,0.0,16.840215037987203,1.402905311646888,43.27094663977856,0.010833490496629739,93.93835872334681
edition4_sequence_15.mp4,2,957,38.28,0.533,True,Right,-0.3895842298848312,0.6000126197754043,106.8729789673005,4.463209986581384,177.40843807508847,162.9890082807207,2.503002220109948,156.18817957550806,130.4299720222135,69.31906750176958,0.5590167503597187,True,1.1513043528171674,False,13.916748200491845,2.2557951882339884,0.0,80.66460615752399,14.90623997490012,7.3184792249485255,0.4604196575707236,89.79376953157787
edition4_sequence_15.mp4,3,1023,40.92,0.474,True,Left,-0.48597190143535085,0.719408980298237,121.404349966484,31.27583779446792,70.69608209981503,165.4920184778001,1.4470815001107766,154.82233823200684,143.93444532481666,81.86950859720665,0.5713585621848,True,0.4251190517553501,False,11.200112643893181,4.88928603996693,0.0,48.321651261352876,10.409566110756096,42.19096368751475,0.1095325663169946,93.05780790300604
edition4_sequence_15.mp4,4,1091,43.64,0.502,True,Left,-0.5222339374074735,0.6849121627945619,114.51697925219942,5.568262103941658,173.88538584734246,169.85177497947362,1.5901055237384065,104.56526616321572,142.33500022309892,61.87231889749281,0.4446715662648696,True,1.064433600949718,False,4.693065917080618,5.223208822154157,0.0,66.03519434603207,8.183832574471307,41.850853892112845,0.26488931945539307,90.04516515346184
edition4_sequence_15.mp4,5,1129,45.16,0.519,True,Left,-0.4534892501457253,0.7493584706523897,110.12978498159873,6.1735648665705884,170.3323944767093,170.50157051373586,1.3281407716383027,135.82301144045755,139.8800307688974,77.00760591000437,0.4494533285737345,True,1.073193567026154,False,4.354224290746504,3.9616681495221253,0.0,77.277122961102,9.398753397930955,44.227598076274,0.04562466730339998,90.07062834110467
edition4_sequence_15.mp4,6,1546,61.84,0.931,True,Left,0.9764686863009064,2.2124699401777024,70.6145876744158,24.39140466513793,171.91924148897726,160.60376706191917,1.4106946915454779,116.81415442757795,117.72421580287984,160.7819761202089,0.06268486202991183,True,1.2199490025059996,False,29.336147534572046,1.4691066280396778,0.0,131.4879416438077,10.273158479870595,30.21152855163636,0.14696147818834102,82.29320620965352
edition4_sequence_15.mp4,7,1600,64.0,0.967,True,Right,1.077257042195522,2.169215292467756,61.250343088585794,26.3905698944229,177.73389527563018,157.3185619260161,1.2899527418955035,127.45337751129908,139.86327853909583,149.968059434261,0.1344822268527931,True,0.9448222465217873,False,29.29252963193365,3.3751081686195974,0.0,139.37540763365766,14.077447000455196,17.728487700971225,0.2063785945822924,96.56297831980815
edition4_sequence_15.mp4,8,1653,66.12,1.0,True,Left,0.7721714881528232,2.00007325895912,80.3989246025618,26.78909808703483,164.58851898082472,166.49735854619544,0.8009700417371742,134.89259085054735,160.5626412331521,49.689601506997015,0.20237419052021038,True,1.1169716270824508,False,28.155167656230596,2.9210227657270003,0.0,125.5616826779791,8.958557411354175,47.215205814087916,0.1456720627611796,81.1459861724432
edition4_sequence_15.mp4,9,1704,68.16,0.955,True,Right,0.8357143400868252,1.9924529363280987,77.54665285771911,31.67174503819671,168.70052608271914,164.66701868434723,0.8858497208566107,157.17930287387193,93.65059747797396,31.075050427127543,0.10945641447359614,True,0.9668130076201722,False,34.10955561139786,5.958773718587678,0.0,127.61909812554858,12.687490629506486,23.761218581664576,0.10256972534996223,99.78487228375236
