video,peak_id,frame_idx,timestamp_sec,total_score,image_path,raised_leg,raised_height,foot_height_diff,arabesque_angle,torso_tilt,raised_knee_angle,support_knee_angle,dist_highest_wrist_ank,l_elbow_angle,r_elbow_angle,highest_arm_vertical_angle,max_arm_forward,is_behind_body,back_extension,is_jumping,pelvic_tilt,lumbar_arch,thoracic_neck_line,split_angle,support_leg_plumb,shoulder_hip_torsion,arm_symmetry,pelvic_openness_angle
edition4_sequence_22.mp4,0,1710,68.4,1.0,True,Left,0.6494733601001782,1.7822818132895204,61.9701948955602,11.908892853529336,164.78978976881592,176.8510151329129,1.2696494354071681,155.9091620452477,177.56573030634453,126.01319096584702,0.471238844781629,True,0.7755244449098851,False,16.54068297445751,10.51690164288842,0.0,130.03218597694638,9.101930888402158,44.3520748619296,0.019236067376358995,90.02258460730684
edition4_sequence_22.mp4,1,2157,86.28,0.699,True,Right,0.018340347428250182,1.0528601278522782,89.46002904162712,6.051289519437554,157.35765045431583,175.05932157307228,2.1813746313899265,157.5659866910285,84.0254289638946,66.77044265276515,0.2709519481980351,True,0.5242859400654122,False,5.73490324021901,6.095907600756603,0.0,93.90507557971871,9.827530517980435,12.119151769313886,0.2318275312833341,88.30136353735722
edition4_sequence_22.mp4,2,2446,97.84,0.46,True,Right,0.060327656598795375,1.4708577650209422,115.66205873077463,139.84145677862742,161.47577478787088,164.38470004539886,2.852366561669081,139.29038894252878,155.08829313118645,128.9316798367184,0.46270334092223164,False,-1.2240038770185269,False,97.0476060910143,54.16426949681858,0.0,93.58941823693625,6.440177754400607,98.71705816089778,0.06679544208712096,99.8512682841627
edition4_sequence_22.mp4,3,2982,119.28,0.523,True,Right,-0.005643159922698226,1.1292989844029102,94.97555379616533,9.0906789056325,126.61550934451198,173.63778391685517,1.5800622944974423,20.41033197132669,38.98560658906661,73.14050827287532,0.1349168619538257,True,0.1968233255625979,False,6.180834320575359,8.381568379569266,0.0,76.53471106017354,8.947524273648208,24.490868579473087,0.008919417773792904,87.52344703681307
edition4_sequence_22.mp4,4,3027,121.08,0.75,True,Right,0.503188203150842,1.5700420418056598,87.7883770381731,30.97037118873817,152.13712450525313,143.82360073143008,1.5053771494921557,59.727000653780195,92.04934259560544,107.24130255463517,-0.08472674294184504,False,-0.6663875574716371,False,20.381551919520167,5.345521983576777,0.0,121.50483714918866,4.746179892819646,45.111653763896605,0.05457604959200246,83.2370760227692
edition4_sequence_22.mp4,5,3085,123.4,0.63,True,Right,0.27721328675789286,1.4564360398505964,49.90713270146947,11.48941835999769,41.3613788906291,165.42103639800692,1.4997909047237192,166.63604381138956,57.26962465911447,89.07719255757259,0.39785491425353026,False,-0.03158882456636834,False,9.43071651457854,15.97837115732834,0.0,132.21716078977877,9.859561092316001,20.380999340904765,0.014979605886710212,88.50344608590382
edition4_sequence_22.mp4,6,3267,130.68,0.474,True,Left,-0.23324096641393666,0.8603078736480579,123.33006002494383,9.510730686551572,148.7649932141205,155.90813548960446,1.2519389885643453,163.88178954343738,174.83680265677663,107.13540043895986,0.18443035119296267,True,0.4801177567940146,False,8.093006909779689,2.1506605161988475,0.0,71.42965708534057,11.400819873975983,45.663850731069715,0.05653974402780748,88.6178238570937
edition4_sequence_22.mp4,7,3315,132.6,0.411,True,Left,-0.07179695430165414,0.8486898266840245,130.0377701645561,35.061476783274095,168.99247041977637,148.42262139827523,2.1984485600051777,167.81296770802564,154.44731041266164,96.83506071841292,-0.29510527093855465,False,-0.6464671801910288,False,34.98948373588316,4.579630372725655,0.0,100.16966595353976,27.11261622722446,33.87066154367552,0.02512503679532868,97.18285183120187
edition4_sequence_22.mp4,8,3450,138.0,0.9,True,Left,0.20960499713383857,1.3461860721725114,92.2316255136763,14.296392224630022,164.19366728342806,158.0953842224547,0.8787355616878905,169.61768091639655,148.15865656755767,70.04136918753944,0.5753267669239174,True,0.6470920326780998,False,8.401895568110676,8.562007122738041,0.0,106.98445711827964,5.6956265779048305,30.921730672879107,0.2114730296801256,90.21193803426434
edition4_sequence_22.mp4,9,3587,143.48,0.402,True,Right,-0.16492044779884807,1.03046864942424,112.52004928466143,7.3058595386296465,167.98736291305815,169.80206416426608,1.1707242538261269,139.08551746344358,96.16252823022921,76.8348960641104,0.2664948377551822,False,0.02715898016534733,False,9.607459639553634,3.922956067424914,0.0,73.29866726345685,5.163990002705632,21.285504411587397,0.22101370848999702,88.64649913694309
