video,peak_id,frame_idx,timestamp_sec,total_score,image_path,raised_leg,raised_height,foot_height_diff,arabesque_angle,torso_tilt,raised_knee_angle,support_knee_angle,dist_highest_wrist_ank,l_elbow_angle,r_elbow_angle,highest_arm_vertical_angle,max_arm_forward,is_behind_body,back_extension,is_jumping,pelvic_tilt,lumbar_arch,thoracic_neck_line,split_angle,support_leg_plumb,shoulder_hip_torsion,arm_symmetry,pelvic_openness_angle
edition4_sequence_18.mp4,0,522,20.88,0.409,True,Left,-0.36794400718821524,0.8312539249991129,112.66215738331701,7.995441717890411,168.34602168617724,170.19772218096352,1.3983457534043604,115.58106089269049,122.57397135934035,73.84683830027448,-0.5840674760314695,True,0.9684695592706463,False,11.504191550322762,2.032230963233291,0.0,76.78216114746924,8.663349570506956,12.858266801520084,0.13702589268244814,90.0765444444989
edition4_sequence_18.mp4,1,759,30.36,0.472,True,Right,-0.3860180693165999,0.8379547803500716,96.92866005266879,20.660948320366284,171.04718449073698,170.31412288426912,2.1410949914372632,146.84843686388106,176.9541604357932,14.412670924142835,-0.005393313862920551,False,0.030020607417361136,False,8.609155808847593,19.156131483850483,0.0,80.52678540424003,19.202298698523354,17.45074821984331,1.2965774896171853,83.86946277792056
edition4_sequence_18.mp4,2,839,33.56,0.625,True,Left,0.0997717411796423,1.3130509675191493,80.8407467095007,9.957621522125459,158.69976467806563,177.98267687567494,0.9497542896861804,132.19143831058963,139.70240820734674,75.86666479986128,-0.6389622378619046,True,1.0243720213065288,False,8.772341358032113,1.5710015983342662,0.0,93.23646381755482,4.854593578138008,17.851616575505965,0.01206389099055638,91.734780883307
edition4_sequence_18.mp4,3,1291,51.64,0.671,True,Right,0.31287063456605196,1.486809192365362,69.61072661341744,8.675214905034453,145.97203831059596,179.07379106200875,0.9407393758428847,93.05452822710797,114.77246194652531,79.52135526360262,-0.3823238976598232,True,0.6350836068569885,False,10.497012853591562,6.097450598676307,0.0,96.89000851680647,11.467858702208193,2.421275102227093,0.1055246554044782,88.04337019199774
edition4_sequence_18.mp4,4,1355,54.2,0.641,True,Right,-0.731307371178521,0.34401462111349534,117.17160984138876,18.43664122675469,169.43146812933628,166.53606943243665,2.456699557026933,161.91353929613024,134.7615465198607,78.75131091649575,0.4404435089908319,True,0.706021680486645,False,7.132549225568787,5.715403441212654,0.0,31.18977936237869,15.59625465592422,18.22077228613104,0.27106446291064035,88.03972300537787
edition4_sequence_18.mp4,5,1446,57.84,0.456,True,Right,-0.28462523674416623,0.8543759916618134,127.11008679683303,11.154938599500628,167.54512693537373,175.7686589310985,2.0622097934546746,163.90120631800448,151.23731366098755,71.0345275579643,0.4168476611165985,False,-0.31630729162509597,False,5.4917778146951175,8.367424528630526,0.0,72.71176959986816,12.820271142569808,25.25066033207728,0.080225278583968,89.39111111306408
edition4_sequence_18.mp4,6,1539,61.56,0.624,True,Right,0.2343913172407938,1.325128618900854,84.72570285436011,9.454300801384935,141.4843707626653,170.77906497339694,1.062278624718902,92.1391032227029,68.22396073310424,54.958801040049245,-0.2968565532039169,True,0.6982390073176151,False,15.520454088961287,8.388372827116745,0.0,87.01707943588333,15.634800666239403,4.287146352914708,0.056006066367499385,90.86959769714085
edition4_sequence_18.mp4,7,1592,63.68,0.9,True,Left,0.5992542720862191,1.698906972665771,67.95502927268032,12.556387340448499,154.40336553472366,163.78776262467233,1.3890391121277155,148.76826580391952,127.32898021220944,15.127376437024942,-0.15858206246711554,True,0.8592814280430857,False,13.39081695017297,3.790105279487485,0.0,121.94550231217167,2.930520778800696,44.75723516447068,0.5817851792861495,87.66424385134341
edition4_sequence_18.mp4,8,1666,66.64,0.477,True,Right,0.1655626285019123,1.171838347664501,132.1300367526087,48.67108109131098,160.65485153727997,137.04320092894045,2.245174000659733,144.72663343196345,148.0877778485805,89.25204825339078,-0.18752640923520078,False,-0.7394120412671549,False,47.72325857801824,9.810588987370725,0.0,101.14365524590225,5.557489071767119,27.09713109209829,0.007810468182678776,61.893267140374704
edition4_sequence_18.mp4,9,1705,68.2,0.551,True,Left,-0.1774307142942712,1.0520082712035248,101.96129250495866,8.70250416595744,142.11646668171673,173.67413100140104,0.8858069764183585,163.16422675550726,150.85153641045142,90.49692791967898,0.5138927026762741,True,1.0369512565921786,False,10.054049370620755,6.046108464570446,0.0,72.27896900896648,8.786086831447994,39.25926573731731,0.023633814958626043,90.86978139108915
edition4_sequence_18.mp4,10,1970,78.8,0.409,True,Left,-0.2805681628483208,0.9410230429559885,107.23119644760332,3.589913632210364,144.36723533698907,173.37926727402618,2.3533052850587164,148.8431230300023,142.07685034822717,18.567007362357355,-0.04409492732965742,True,0.9992813247662113,False,10.409499112944182,13.345064646324643,0.0,60.146443489973436,15.929930658009578,31.505137287056797,0.17192545985830665,89.46760651477368
edition4_sequence_18.mp4,11,2025,81.0,0.654,True,Left,-0.5000577570140586,0.6783633760532836,112.98803304531081,15.77725700555353,149.12555261239467,171.4286788389138,2.114962426899278,92.6269673718402,160.42942441370363,67.51835800335427,0.6019217590611223,True,0.5304179053377012,False,4.195097066709961,8.568340068172539,0.0,62.83733080711416,6.775783818328895,51.152021587271385,0.5680351805132157,92.87764533312856
edition4_sequence_18.mp4,12,2404,96.16,0.801,True,Right,0.04879119071565322,1.2620030927417216,96.50919001243108,10.068117106958953,143.5423694567994,171.03444178400756,1.0216894388446316,161.89765783329713,128.8448872425355,67.99869534768753,0.47456502734941336,True,0.7774608987119492,False,12.35893074005313,5.473305879775912,0.0,84.30015814542747,8.729986493827651,25.147294096305775,0.43913763464187927,89.98243766095591
edition4_sequence_18.mp4,13,2548,101.92,0.889,True,Right,0.5507389170413667,1.8255813554048799,84.52348242591678,18.62036363522492,147.74087186108147,174.82941873577485,1.8926997356404507,108.66841186063105,115.3639764545065,3.0882912877194624,-0.08215384754308803,True,0.8262045434324522,False,23.694408375607917,12.549632755551478,0.0,109.33844226703377,9.26616727004069,21.63988457493966,0.039973860600959865,95.85473314809816
edition4_sequence_18.mp4,14,2796,111.84,0.547,True,Left,-0.6479900928435474,0.528388737971413,115.73119404339754,14.367265862691355,172.13436754308484,175.75930812307462,1.589655648130615,122.04998248674946,119.75901193357181,87.41626892223921,-0.5431399954523156,True,0.6165549814279869,False,9.448267166316425,1.8040432966491702,0.0,58.550561172420494,5.51004162884298,8.16743183909298,0.09146335345630308,91.14703955942606
edition4_sequence_18.mp4,15,3386,135.44,0.402,True,Right,-0.1214860295109083,1.0477491358013291,104.01411919608859,8.802893413463414,175.6583547193882,175.78629460861882,1.5468676504351957,158.9876761086424,106.46776640245801,15.2730676811759,0.10475209310638728,False,-0.194838709989331,False,3.4603946293733636,8.058437392899929,0.0,89.08438532389403,7.756714245259194,37.218751913805605,0.6334064232790672,88.99516960784192
edition4_sequence_18.mp4,16,3445,137.8,0.654,True,Left,-0.03988966400536844,1.0905944375879166,96.83667228773741,10.767261058606426,163.40575114239027,173.9295241075961,1.8131268341945523,157.9420501741302,166.30477604239547,18.715914614037587,0.2498836502124959,False,-0.8833262457588547,False,13.958141996860908,10.940410477918634,0.0,90.53161112376219,9.537646894542814,45.718516012105205,0.6484921806711743,89.00720151826405
edition4_sequence_18.mp4,17,3494,139.76,0.479,True,Right,-0.06947455984711227,1.199808015248413,113.33002955899008,19.59243278203835,172.41033402670632,162.9153780160239,1.8257719252302929,157.52593914883536,149.59089270801402,20.419035076208687,-0.05441650364191575,False,-0.1478698428871345,False,14.645957913355756,0.1689642681750929,0.0,86.42873090418462,7.37916313415094,1.2072324248198816,0.32064280421929503,83.05867161149611
