video,peak_id,frame_idx,timestamp_sec,total_score,image_path,json_path,raised_leg,raised_height,foot_height_diff,arabesque_angle,torso_tilt,raised_knee_angle,support_knee_angle,dist_highest_wrist_ank,l_elbow_angle,r_elbow_angle,highest_arm_vertical_angle,max_arm_forward,is_behind_body,back_extension,is_jumping,pelvic_anterior_tilt,lumbar_arch,thoracic_neck_line,split_angle,support_leg_plumb,shoulder_hip_torsion,arm_symmetry,pelvic_tilt_angle
107_PietraRegode_Souza.mov,0,790,13.169,0.594,True,./results/edition54/frames/skeletons/107_PietraRegode_Souza.mov_peak_0_data.json,Right,0.18083484896959093,1.2150566255536868,67.59784008027796,32.19491412085679,92.25991157305724,169.81900911573072,1.228376579672183,43.93906470384815,52.018555075843764,8.989815924531838,0.06312288686663288,False,0.06886737476171498,False,30.49595571831967,8.637410722021965,0.0,106.13509797823603,2.200539706055483,29.31755657508543,0.8506279266900993,4.495293544718415
107_PietraRegode_Souza.mov,1,1047,17.453,0.773,True,./results/edition54/frames/skeletons/107_PietraRegode_Souza.mov_peak_1_data.json,Right,0.33490032454518165,1.2953608058903578,53.668885533858564,30.941286691841054,89.38505498269416,175.45613712538056,1.1586277361795148,44.06815340339508,72.84620518240413,10.354181668520694,0.04598215263245406,True,0.2180504760545663,False,31.33694706139866,9.670068084956036,0.0,117.49920536817386,6.713831658867961,14.876208299275802,0.7063651425543056,7.9128463595208665
107_PietraRegode_Souza.mov,2,1983,33.056,0.509,True,./results/edition54/frames/skeletons/107_PietraRegode_Souza.mov_peak_2_data.json,Left,0.15780372716299215,1.1987081240800563,101.70181404089952,48.95380267042885,64.26430962809418,160.32553195717506,1.0578595000704365,159.82983574429176,116.30779939069065,60.66379348861802,-0.1949857552828559,False,-0.14768193469373184,False,46.414947413752564,3.243263344765822,0.0,128.85712548522767,6.399117657118469,12.380782898426808,0.6312160975750856,9.043498735519476
107_PietraRegode_Souza.mov,3,2645,44.091,0.83,True,./results/edition54/frames/skeletons/107_PietraRegode_Souza.mov_peak_3_data.json,Right,0.9959967740504302,1.9668820921747199,43.20357653709371,34.07263975717978,162.15510266242407,165.4120267324681,1.3939460768249274,108.64705980392102,87.27441203012714,39.642679875746985,0.1598034436391577,False,-0.0026163166780885008,False,37.840464950466135,15.148006245071256,0.0,140.48859949195025,44.95183383314539,8.135921577978422,0.640346162261072,25.211583451644444
107_PietraRegode_Souza.mov,4,2891,48.192,0.75,True,./results/edition54/frames/skeletons/107_PietraRegode_Souza.mov_peak_4_data.json,Right,0.9521870300612175,1.955685426675812,44.4220543694824,34.841003623413336,158.93354209485707,172.12596971690942,1.4827230705162724,114.54590781134948,124.75145408016873,40.028473389129296,-0.26429461693675044,False,0.01752256077225068,False,37.41424003327077,15.7965642779234,0.0,138.84471696783953,43.806138878700445,0.772461644169597,0.4181199499658863,20.163464589780673
107_PietraRegode_Souza.mov,5,2987,49.792,0.571,True,./results/edition54/frames/skeletons/107_PietraRegode_Souza.mov_peak_5_data.json,Right,-0.27128321339200057,0.7970854594390088,74.6353328078623,37.89693664369711,104.17925864661788,166.11661947316543,1.0029947066333595,83.00002495406342,98.96188141535193,144.46438635886915,-0.019222363776906077,True,0.10809485012578185,False,32.365004631676136,4.680646613882872,0.0,45.3993112353343,22.807871957192194,13.41623649421507,0.011617532885340745,7.667226319209165
107_PietraRegode_Souza.mov,6,3142,52.376,0.9,True,./results/edition54/frames/skeletons/107_PietraRegode_Souza.mov_peak_6_data.json,Right,0.8424752038005663,1.8490657893809475,52.104996693642526,40.447216240654505,155.8181041979255,169.25683755947227,1.6769412740363363,129.3829458489475,114.487214230174,55.418098190209086,-0.30509551053560124,True,0.13314871248652946,False,43.821835902262755,14.779851118738458,0.0,134.09612167739377,43.82103110670855,5.159404883948186,0.8097818483831953,30.868933617835214
107_PietraRegode_Souza.mov,7,3364,56.077,0.45,True,./results/edition54/frames/skeletons/107_PietraRegode_Souza.mov_peak_7_data.json,Right,-0.6419458708271296,0.19890886206247116,156.44997741585274,45.63782532218229,160.88133843576134,172.163206500445,1.7565421190359976,88.85232397935279,121.13453676975084,52.955867680326655,-0.16334636924931406,True,0.48997997773949026,False,38.13838516353023,11.03090252638278,0.0,85.80425566575657,39.59084088896588,23.207851691854597,0.8763282068855713,2.5549225414932075
107_PietraRegode_Souza.mov,8,4237,70.63,0.9,True,./results/edition54/frames/skeletons/107_PietraRegode_Souza.mov_peak_8_data.json,Right,0.6067099729405907,1.6578219145086293,80.94466173870778,51.60996854105461,168.07228785200675,155.9813218886511,2.074787940230672,136.2655086957947,117.620854125551,59.23341429653701,-0.43957534547365495,True,0.10214782495051701,False,59.37968756986435,16.128893216207466,0.0,134.72560718835538,38.72018816527004,11.759489049318654,0.43145801589035226,48.274329146732754
107_PietraRegode_Souza.mov,9,4364,72.747,0.9,True,./results/edition54/frames/skeletons/107_PietraRegode_Souza.mov_peak_9_data.json,Left,0.5450199721130576,1.5349213498424106,74.12817785145992,49.69256409814218,164.61671971006166,159.72602181651865,1.956119948217464,111.18329501608375,129.98119864714798,61.5821954061313,-0.09618608580112467,True,0.13990108859881026,False,52.9654554938218,8.946480308542046,0.0,129.2858798410737,35.78394819422819,11.9965749882743,0.539282545150618,38.70100928341829
