video,peak_id,frame_idx,timestamp_sec,total_score,image_path,json_path,raised_leg,raised_height,foot_height_diff,arabesque_angle,torso_tilt,raised_knee_angle,support_knee_angle,dist_highest_wrist_ank,l_elbow_angle,r_elbow_angle,highest_arm_vertical_angle,max_arm_forward,is_behind_body,back_extension,is_jumping,pelvic_anterior_tilt,lumbar_arch,thoracic_neck_line,split_angle,support_leg_plumb,shoulder_hip_torsion,arm_symmetry,pelvic_tilt_angle
PdL2024_TaichiTOSHIDA_VarClassique.mp4,0,271,10.84,0.89,True,./results/edition52/frames/skeletons/PdL2024_TaichiTOSHIDA_VarClassique.mp4_peak_0_data.json,Left,0.26742254158381146,1.1240561337428923,89.83871224279132,20.736867856920085,164.268306950075,168.49627169291284,2.0608696094033885,115.16575844876124,135.86731781592485,37.242243502461214,-0.01594729986466133,True,0.7141817658133712,False,25.162303341531842,12.003629716815864,0.0,112.46507904911215,55.1540488316666,12.187276327200175,0.5093873162720477,18.244894883866277
PdL2024_TaichiTOSHIDA_VarClassique.mp4,1,737,29.48,0.841,True,./results/edition52/frames/skeletons/PdL2024_TaichiTOSHIDA_VarClassique.mp4_peak_1_data.json,Right,0.4091022870460425,1.5482155464745806,60.25836486230544,17.668054713299302,138.10792863654044,161.75234734010027,1.0480117978569512,132.69659280140374,75.47598110272084,18.899175965996122,-0.0431616754658872,True,0.33353675579438014,False,15.224935087850927,8.185048403027084,0.0,119.08177393687555,5.550754085711389,5.086497740436285,0.0453152941874595,22.95721532134506
PdL2024_TaichiTOSHIDA_VarClassique.mp4,2,931,37.24,0.872,True,./results/edition52/frames/skeletons/PdL2024_TaichiTOSHIDA_VarClassique.mp4_peak_2_data.json,Left,0.0641831600135764,1.030945111150055,99.88828081185197,16.4979075041329,170.17111130893898,168.24501683134875,1.8904636088583158,122.659970848352,119.7402200173664,30.39350492621235,0.17071166758964063,True,0.5042939803165667,False,16.211328632599873,14.634365514105289,0.0,107.69750541377373,36.4562816667407,10.134237523945666,0.6097552086902139,21.358260592302223
PdL2024_TaichiTOSHIDA_VarClassique.mp4,3,1038,41.52,0.707,True,./results/edition52/frames/skeletons/PdL2024_TaichiTOSHIDA_VarClassique.mp4_peak_3_data.json,Left,0.17174733058999314,1.3194719540257078,72.27526388355456,11.253642886789043,149.35222136859005,159.2879742263027,1.944457161959535,105.14172069907195,146.106919841908,39.94081266289159,-0.1953129726426529,False,-0.15551283710065777,False,6.992612698589105,15.480332510346505,0.0,94.50984496059853,4.464326971982945,18.55624789199447,1.076806307717936,17.476193688418856
PdL2024_TaichiTOSHIDA_VarClassique.mp4,4,1089,43.56,0.647,True,./results/edition52/frames/skeletons/PdL2024_TaichiTOSHIDA_VarClassique.mp4_peak_4_data.json,Right,0.13033323711244432,1.2208110474946618,67.96008007778481,18.04250488486974,140.0976951383088,155.1592990401678,1.8742206988733459,152.09350458976334,131.5335129618662,34.65947854761552,-0.2934764355357922,False,-0.5587432659370436,False,20.77718901768023,11.338820123211292,0.0,98.07059288711791,23.266962314235265,23.927809208840053,1.0441417023294066,5.007783995061797
PdL2024_TaichiTOSHIDA_VarClassique.mp4,5,1139,45.56,0.715,True,./results/edition52/frames/skeletons/PdL2024_TaichiTOSHIDA_VarClassique.mp4_peak_5_data.json,Right,0.30110983678221775,1.3625982108345351,90.38044621117484,30.27392702808198,140.4088308782389,166.21369612097442,1.078641295755996,163.84762030963097,125.7838100123451,40.06609857944852,0.02908752473745179,False,-0.5523017948917642,False,38.228143313682814,7.712063809454357,0.0,103.45448785787596,11.617109595670794,42.34244913837995,0.6977996873875111,12.577738690401983
PdL2024_TaichiTOSHIDA_VarClassique.mp4,6,1189,47.56,0.739,True,./results/edition52/frames/skeletons/PdL2024_TaichiTOSHIDA_VarClassique.mp4_peak_6_data.json,Left,0.3412284080100073,1.4325292307785666,92.63719100894474,26.429739571838493,152.34839201461162,163.279123026983,1.2356562655464338,137.96542481204708,144.89533849794196,28.39739319774529,-0.18536981136440892,False,-0.08600315414320092,False,30.470840176023486,10.917767766147554,0.0,98.98530333404163,36.814206456311624,18.9868551934016,0.8465201982067688,25.378052056775086
PdL2024_TaichiTOSHIDA_VarClassique.mp4,7,1232,49.28,0.9,True,./results/edition52/frames/skeletons/PdL2024_TaichiTOSHIDA_VarClassique.mp4_peak_7_data.json,Left,0.5973874254504343,1.821422344420391,81.98351565040875,20.66928754214248,168.09880077273564,152.2378789618599,2.1753061285261897,135.31014267965867,161.24012141020089,59.521710602641505,-0.13539715182444764,True,0.6248032766729305,False,22.84826424204918,31.616802670057602,0.0,122.13764393050967,4.930440737478837,3.6989412775730495,0.42471699902581306,29.175059977541824
PdL2024_TaichiTOSHIDA_VarClassique.mp4,8,1296,51.84,0.45,True,./results/edition52/frames/skeletons/PdL2024_TaichiTOSHIDA_VarClassique.mp4_peak_8_data.json,Left,-0.758457273651059,0.2028617396704644,151.90880013389105,17.778839124563373,158.87399831283096,156.9873856151079,2.139528758924944,156.56212179294226,132.5397311268026,22.589591091524245,-0.15373319633272467,True,0.37541899496407244,False,22.68851884596056,7.103778120818033,0.0,33.13086161324622,24.024360221766376,11.096225292605906,0.03896731736605874,6.121626743012531
PdL2024_TaichiTOSHIDA_VarClassique.mp4,9,1434,57.36,0.794,True,./results/edition52/frames/skeletons/PdL2024_TaichiTOSHIDA_VarClassique.mp4_peak_9_data.json,Left,0.20482181987848155,1.4326991935300764,96.20770701621375,17.20255914991917,149.8145388377502,172.60515522435125,1.7912101839778127,132.19674997469295,110.86217873007952,43.95079221441833,0.6708975119775638,False,-0.923244240136975,False,23.043997172468885,12.076374858983652,0.0,93.61489927807064,6.95950855322226,20.67834858844825,0.4205039579824107,10.728884343123058
PdL2024_TaichiTOSHIDA_VarClassique.mp4,10,1641,65.64,0.75,True,./results/edition52/frames/skeletons/PdL2024_TaichiTOSHIDA_VarClassique.mp4_peak_10_data.json,Left,0.5593824857124758,1.7764864611353324,78.14468201331447,15.463416670850803,173.97153246262815,156.9138651718382,2.3532430208015995,150.29445588510168,167.6513882417651,69.81911430598399,-0.6476014709343965,False,-0.4530011279174027,False,27.572027156077965,16.79760127500474,0.0,119.89656395200568,3.9467108143528162,6.927559710892658,0.8004424296561462,33.58251859867973
PdL2024_TaichiTOSHIDA_VarClassique.mp4,11,1765,70.6,0.752,True,./results/edition52/frames/skeletons/PdL2024_TaichiTOSHIDA_VarClassique.mp4_peak_11_data.json,Right,-0.1746713054586427,1.0152475645438597,83.24688811485093,18.189351231317982,158.19494389640766,136.8536075168405,1.9933042824373246,151.57801720522477,131.5016129351418,72.80622371284292,-0.24014383679832185,True,0.48168872290847564,False,1.805471599611837,20.011324550202595,0.0,63.82326178057798,15.413890526665835,16.146778699654227,0.4706366318781104,11.348307602116678
PdL2024_TaichiTOSHIDA_VarClassique.mp4,12,1906,76.24,0.409,True,./results/edition52/frames/skeletons/PdL2024_TaichiTOSHIDA_VarClassique.mp4_peak_12_data.json,Right,-0.8422434455452951,0.1925758152460334,125.868800154126,9.719916035366737,140.4260254259953,113.03345408532432,2.2492902080200907,115.71253069016109,100.47129701170847,109.58778415757232,0.31199142382129985,True,0.8083282166832413,False,11.08838429486131,8.180608987669917,0.0,30.827707630048895,18.242191703688846,38.621901493635335,0.336813306482041,7.479223836424921
