video,peak_id,frame_idx,timestamp_sec,total_score,image_path,json_path,raised_leg,raised_height,foot_height_diff,arabesque_angle,torso_tilt,raised_knee_angle,support_knee_angle,dist_highest_wrist_ank,l_elbow_angle,r_elbow_angle,highest_arm_vertical_angle,max_arm_forward,is_behind_body,back_extension,is_jumping,pelvic_anterior_tilt,lumbar_arch,thoracic_neck_line,split_angle,support_leg_plumb,shoulder_hip_torsion,arm_symmetry,pelvic_tilt_angle
PdL2024_JiohKIM_VarClassique.mp4,0,507,20.28,0.438,True,./results/edition52/frames/skeletons/PdL2024_JiohKIM_VarClassique.mp4_peak_0_data.json,Left,-0.30534866725208887,0.822034151341017,121.35864749450229,13.452836648264416,162.8282825747092,154.12339000163263,2.370879245623809,77.96789851587488,157.41438111311675,62.92263668927291,0.005997034036469378,False,-0.8774125823454042,False,7.79775581135697,9.502105646763036,0.0,69.8906581627995,9.330675709863046,23.56385564634209,0.7735683115692404,7.5803375361555165
PdL2024_JiohKIM_VarClassique.mp4,1,610,24.4,0.906,True,./results/edition52/frames/skeletons/PdL2024_JiohKIM_VarClassique.mp4_peak_1_data.json,Right,0.08478020189130667,1.2879924157315978,73.54843338375451,19.979440649140628,174.8155949583149,146.931038497669,1.644312053122598,82.49074265228776,147.17439818671903,156.66639682994847,0.1464623409450537,True,0.9396636470931818,False,19.797217945086924,14.862129709172526,0.0,94.75394753535366,17.992059519364275,41.42805896320721,0.004564954085554324,11.715486586416379
PdL2024_JiohKIM_VarClassique.mp4,2,697,27.88,0.716,True,./results/edition52/frames/skeletons/PdL2024_JiohKIM_VarClassique.mp4_peak_2_data.json,Left,0.021214190140893374,1.0938067676041077,91.17292726030021,1.0828768041877292,168.9797123915874,114.0106147806019,2.045505985948829,98.67117306420825,135.88644997369155,105.05171051357557,0.11645408109083993,True,1.1662378397885929,False,10.723092048288914,27.065793573310053,0.0,87.70342119225916,3.811021115893178,22.05955298927771,0.06580237869508726,10.710120611405749
PdL2024_JiohKIM_VarClassique.mp4,3,788,31.52,0.802,True,./results/edition52/frames/skeletons/PdL2024_JiohKIM_VarClassique.mp4_peak_3_data.json,Left,0.27448162451921154,1.4438838951705546,84.37743558791534,12.452645304936695,162.9662932171149,163.00564079090103,0.7530548024401787,68.79008804346371,167.51365361040948,76.74709687285932,0.1207362637386699,False,0.11252688160345882,False,17.081002900739964,20.478593573884464,0.0,101.71289439304434,17.130973557973093,45.2158677717277,0.6448000587085174,0.4333888847414897
PdL2024_JiohKIM_VarClassique.mp4,4,847,33.88,0.473,True,./results/edition52/frames/skeletons/PdL2024_JiohKIM_VarClassique.mp4_peak_4_data.json,Right,-0.5986026325805434,0.6999395241453275,118.11990371843041,6.4221375876752305,164.5979251735858,152.20664719445767,1.4938494803229316,149.08111862810182,161.96179731263967,94.16130791996183,0.17186824839074324,True,0.7843159851993664,False,9.215728639697417,19.99721896030701,0.0,53.70948650899824,20.49017539480634,11.157713347408137,0.6159272996442811,7.579817821542077
PdL2024_JiohKIM_VarClassique.mp4,5,1083,43.32,0.683,True,./results/edition52/frames/skeletons/PdL2024_JiohKIM_VarClassique.mp4_peak_5_data.json,Right,0.131132095428738,1.2830627811112767,93.46113751092174,14.301072801757092,161.9671593169705,166.55399429667784,1.3966554016380825,74.17878295442765,120.39260577198628,5.9511157965466674,-0.0023107094506909878,False,-0.020264344452553592,False,13.909303334865697,11.204167652358395,0.0,97.27107154330807,3.5063566141051083,20.10590032460216,1.2707589728116089,15.732235325632175
PdL2024_JiohKIM_VarClassique.mp4,6,1249,49.96,0.678,True,./results/edition52/frames/skeletons/PdL2024_JiohKIM_VarClassique.mp4_peak_6_data.json,Right,0.09351110978565723,1.2914988544745298,96.2694223155945,11.367952778075523,169.64097998708937,153.01798595035953,0.9503896195332932,141.151110956865,150.71776099112708,89.54528802366097,0.035409102433967096,False,-0.6093265804967575,False,16.763841513660875,33.457781925745174,0.0,84.06980888598231,13.090017797573035,18.658897611164864,0.12330258482160172,17.903838796788587
PdL2024_JiohKIM_VarClassique.mp4,7,1528,61.12,0.625,True,./results/edition52/frames/skeletons/PdL2024_JiohKIM_VarClassique.mp4_peak_7_data.json,Right,-0.41964198160780347,0.5453041194472696,88.6811321947837,23.92769971981059,151.96001491017915,120.36286866334136,2.392061310294332,149.71938730722388,148.02542557209708,73.26129337651919,0.42594415704966054,False,-0.9056247789885972,False,11.085823183838903,11.15736439016588,0.0,56.99117058345345,12.604392244464357,51.21152759245948,0.7102605858213231,3.427566542636979
PdL2024_JiohKIM_VarClassique.mp4,8,1581,63.24,0.578,True,./results/edition52/frames/skeletons/PdL2024_JiohKIM_VarClassique.mp4_peak_8_data.json,Right,-0.5452681856737722,0.5126843606774021,95.59549048137099,22.857658506794863,156.10306515175145,118.63769187518018,2.337727471360524,144.21141727053686,153.56494588858646,87.28367140032252,0.4002928066340208,False,-0.9144996141701587,False,10.195852042619093,9.651794265605522,0.0,54.48073919894434,8.864226102661469,41.036013705474815,0.6137952309424421,1.3189997731204588
PdL2024_JiohKIM_VarClassique.mp4,9,1719,68.76,0.508,True,./results/edition52/frames/skeletons/PdL2024_JiohKIM_VarClassique.mp4_peak_9_data.json,Right,-0.14886298264167785,0.9652867769941187,90.95527262585804,9.10091509732939,156.61227646233732,138.5646564860045,2.264937148330463,152.92514473675394,169.83722808464208,67.47946334589992,0.10360470781514575,False,-0.7130174316967844,False,5.812105731382438,18.116406160043837,0.0,71.84358849317572,9.265718125301667,29.337524193517073,0.3535906172357285,11.546410694665646
