video,peak_id,frame_idx,timestamp_sec,total_score,image_path,json_path,raised_leg,raised_height,foot_height_diff,arabesque_angle,torso_tilt,raised_knee_angle,support_knee_angle,dist_highest_wrist_ank,l_elbow_angle,r_elbow_angle,highest_arm_vertical_angle,max_arm_forward,is_behind_body,back_extension,is_jumping,pelvic_anterior_tilt,lumbar_arch,thoracic_neck_line,split_angle,support_leg_plumb,shoulder_hip_torsion,arm_symmetry,pelvic_tilt_angle
PdL2023_MiyazakiKeisuke_VarClassique.mp4,0,453,18.12,0.551,True,./results/edition51/frames/skeletons/PdL2023_MiyazakiKeisuke_VarClassique.mp4_peak_0_data.json,Left,-0.38627922852195384,0.6674564517131041,111.05598914040509,11.221569217366723,168.7810404517495,168.52159507041446,1.0677528904316997,117.22806961805045,157.71452521237885,96.56935542692416,0.5555725452582762,False,-0.9751809635504596,False,14.745210735905749,15.302053036221471,0.0,66.65429296635737,26.129545803637658,38.54771774368661,0.19345044398189642,5.221885233672461
PdL2023_MiyazakiKeisuke_VarClassique.mp4,1,523,20.92,0.85,True,./results/edition51/frames/skeletons/PdL2023_MiyazakiKeisuke_VarClassique.mp4_peak_1_data.json,Right,0.8804994701471779,2.031895840021663,89.05358790578336,42.84495150493575,152.2509934543439,140.02386255222328,2.322028401581903,144.58827632647137,167.01728351588721,73.7578760514777,0.7062544642760245,False,-0.889049275647055,False,52.39447685793053,6.790811889293194,0.0,131.89644223090892,15.030443638110922,36.79471395128069,0.03261093303385787,12.392254791777093
PdL2023_MiyazakiKeisuke_VarClassique.mp4,2,629,25.16,0.9,True,./results/edition51/frames/skeletons/PdL2023_MiyazakiKeisuke_VarClassique.mp4_peak_2_data.json,Right,0.586904169440848,1.5626154495132774,71.73657058428667,30.76391749071726,153.32565225417773,145.8694366311965,1.1400938920036978,166.11796016177487,130.33604103778634,31.94479769618132,-0.13672580276219076,True,0.6643300405238665,False,38.219176328019095,4.8546382119147236,0.0,130.21345899967588,20.05308894652627,19.224448651377905,0.9287764203724012,20.744177715283048
PdL2023_MiyazakiKeisuke_VarClassique.mp4,3,710,28.4,0.761,True,./results/edition51/frames/skeletons/PdL2023_MiyazakiKeisuke_VarClassique.mp4_peak_3_data.json,Right,0.416238340490132,1.4681007442523213,89.52902770728961,23.468760953854737,143.66572841675062,169.86278984558132,1.7512758570551634,142.1896936126857,163.56131050374535,36.72480629273106,0.0857799559009916,False,-0.3775687373572024,False,24.278332656437662,19.846695568593866,0.0,109.92743508894422,4.340275635229991,12.444977839428368,0.19149020621741975,34.05074623518118
PdL2023_MiyazakiKeisuke_VarClassique.mp4,4,801,32.04,0.401,True,./results/edition51/frames/skeletons/PdL2023_MiyazakiKeisuke_VarClassique.mp4_peak_4_data.json,Right,-0.4830855054753484,0.4859074620569495,116.1217465534965,8.949641108977849,170.14530803003234,167.555650807194,1.308946562482007,106.96613285707582,156.8671300923595,110.0072553370913,-0.4905726060450085,True,0.9757918398088445,False,5.083011905500216,4.03816789614258,0.0,89.42360177079647,31.953081288389694,20.09131837497799,0.11001810638901932,3.6862326533271976
PdL2023_MiyazakiKeisuke_VarClassique.mp4,5,900,36.0,0.496,True,./results/edition51/frames/skeletons/PdL2023_MiyazakiKeisuke_VarClassique.mp4_peak_5_data.json,Right,-0.3200251145010245,0.9243420566298621,105.05685437207245,7.711333062127964,151.9414968967706,169.31423235173676,1.5416054717798922,150.78218046755632,82.28296764179017,60.65977906142801,-0.13823785240506992,True,0.808001203466274,False,7.564977846986266,7.755004225215581,0.0,68.51007080880031,12.11975826121024,7.400791765180215,0.06495278205438759,0.10940870113527693
PdL2023_MiyazakiKeisuke_VarClassique.mp4,6,1041,41.64,0.941,True,./results/edition51/frames/skeletons/PdL2023_MiyazakiKeisuke_VarClassique.mp4_peak_6_data.json,Left,0.3327530337195149,1.4146430772974696,94.70922921765013,21.728020432739886,151.06618646418852,176.50553251612305,1.8079415449219602,143.0110823144351,98.56380305504472,32.7833398368846,0.11923751075609607,True,0.8037299195867693,False,23.15983956295453,30.640077424069464,0.0,97.61718463545988,21.049801201411917,6.244823467699502,0.7041965851912237,31.44334215508983
PdL2023_MiyazakiKeisuke_VarClassique.mp4,7,1228,49.12,0.567,True,./results/edition51/frames/skeletons/PdL2023_MiyazakiKeisuke_VarClassique.mp4_peak_7_data.json,Right,-0.063188883345578,0.9707733897910931,97.24295663306549,21.27190497785444,141.91313321555518,167.31369195628358,2.0145931948494216,146.7888472998083,143.87918464668178,40.82357385059037,-0.09703183872794809,False,-0.5563281784940624,False,28.293471163000973,8.493894565119547,0.0,87.90617852532898,26.446836078009323,30.690727587330738,0.034287552581026226,4.757435189730055
PdL2023_MiyazakiKeisuke_VarClassique.mp4,8,1268,50.72,0.831,True,./results/edition51/frames/skeletons/PdL2023_MiyazakiKeisuke_VarClassique.mp4_peak_8_data.json,Left,0.26358007105171744,1.4072098237441644,104.31360429897069,25.444120043993095,158.15078160099674,148.22314099841574,2.0753967131822812,149.71732773180477,142.02205853645896,56.084719454324976,-0.011943832800709868,True,0.8977961222126547,False,32.163805650508685,33.16550832138735,0.0,97.56233725565662,3.3459636753047737,5.9562729211421,0.42728332219006465,31.056975361213997
PdL2023_MiyazakiKeisuke_VarClassique.mp4,9,1319,52.76,0.589,True,./results/edition51/frames/skeletons/PdL2023_MiyazakiKeisuke_VarClassique.mp4_peak_9_data.json,Right,0.004777590877196275,1.002907305747641,101.63683775416895,21.644598386046464,145.2687477437649,176.70276685342222,1.4878608228892694,113.97162767695019,154.30666372158444,27.055456102415363,0.0021677685669233187,False,0.01492408289243205,False,24.93596555800036,5.595561987724518,0.0,74.51103248742439,28.87060374753892,53.50656354374363,0.06623451106310108,11.360674766145697
PdL2023_MiyazakiKeisuke_VarClassique.mp4,10,1364,54.56,0.886,True,./results/edition51/frames/skeletons/PdL2023_MiyazakiKeisuke_VarClassique.mp4_peak_10_data.json,Left,0.25293398384411714,1.37520462728137,106.45848994648168,26.453144641520048,162.81297427705238,158.94853219950485,2.206506003234051,144.3939116113166,135.38177452328995,59.35022586156631,0.13289199509219618,True,0.9807547336885584,False,30.01678014120637,31.58559217277687,0.0,92.6940918807156,10.661789165832937,7.909918319757629,0.44258356607955784,31.542158819656866
PdL2023_MiyazakiKeisuke_VarClassique.mp4,11,1521,60.84,0.4,True,./results/edition51/frames/skeletons/PdL2023_MiyazakiKeisuke_VarClassique.mp4_peak_11_data.json,Right,-0.8856746243257081,0.11012994728519665,150.04365941557282,11.580028810771491,161.51868465870666,164.1907701989117,1.6365030698452574,148.36262493976926,71.93198146869142,149.6182787775921,0.22183151643086457,False,-0.7788290592158029,False,7.781708529071964,5.791044875725541,0.0,49.51578849751251,30.35744862135379,35.11175452973204,0.3463472203665496,5.926659032333813
