video,peak_id,frame_idx,timestamp_sec,total_score,image_path,json_path,raised_leg,raised_height,foot_height_diff,arabesque_angle,torso_tilt,raised_knee_angle,support_knee_angle,dist_highest_wrist_ank,l_elbow_angle,r_elbow_angle,highest_arm_vertical_angle,max_arm_forward,is_behind_body,back_extension,is_jumping,pelvic_anterior_tilt,lumbar_arch,thoracic_neck_line,split_angle,support_leg_plumb,shoulder_hip_torsion,arm_symmetry,pelvic_tilt_angle
PdL2023_SaitoAn_VarClassique.mp4,0,41,1.64,0.75,True,./results/edition51/frames/skeletons/PdL2023_SaitoAn_VarClassique.mp4_peak_0_data.json,Left,0.4786769076523306,1.0949259693773228,89.87029067748308,55.35257284484845,67.78173249667975,77.79282441481519,1.3198755530328354,68.81931551588181,29.189443679917762,97.7704538334373,-0.014054158820047725,True,0.3939257096503234,False,109.04625759374976,5.884090900531231,0.0,134.84460908459823,11.63443812305883,170.99271093557329,0.004656219734179318,60.55942953955738
PdL2023_SaitoAn_VarClassique.mp4,1,795,31.8,0.9,True,./results/edition51/frames/skeletons/PdL2023_SaitoAn_VarClassique.mp4_peak_1_data.json,Right,0.8940826014324961,1.9730097094994592,58.832527477483374,20.788241965334016,168.77917894721094,174.36638656529828,1.250109107422591,98.85046999605528,131.3861216195259,20.260641248469003,-0.09771935257584088,True,0.5269739922615175,False,24.95637500908848,19.8178075112945,0.0,129.10594629098932,17.629404414695017,6.303923150082262,0.4520082305673032,32.089500148441346
PdL2023_SaitoAn_VarClassique.mp4,2,843,33.72,0.85,True,./results/edition51/frames/skeletons/PdL2023_SaitoAn_VarClassique.mp4_peak_2_data.json,Left,0.8391848067184909,1.9250451337071643,72.34287187336876,31.155593564269367,156.16815660211836,141.73953662566518,1.905822876464688,144.18247292609973,134.4514111823501,56.59459106247572,0.36871062777775665,False,-0.3716578436420053,False,38.99961110038363,22.409114106855203,0.0,129.852326481558,18.45098478185761,53.765350638046314,0.13301331261893612,32.45894739227607
PdL2023_SaitoAn_VarClassique.mp4,3,1308,52.32,0.787,True,./results/edition51/frames/skeletons/PdL2023_SaitoAn_VarClassique.mp4_peak_3_data.json,Left,0.11939004876488551,1.1719615977014772,104.08869128049365,19.721776455864752,160.51701535041968,163.8327397283197,1.9119135761548127,133.53452778410198,100.40957290696315,32.43687229609004,-0.010425489626102588,True,1.1364630704482874,False,23.582811368409427,13.201744822482228,0.0,78.16661932498026,31.394446084254888,11.160001928384492,0.13631732716113576,19.891195551736725
PdL2023_SaitoAn_VarClassique.mp4,4,1550,62.0,0.587,True,./results/edition51/frames/skeletons/PdL2023_SaitoAn_VarClassique.mp4_peak_4_data.json,Left,-0.06632376330220639,1.0158296831555638,94.03945809026933,4.173690167191605,143.61337818321772,175.4307173210948,1.453481817366474,54.32205887788673,161.47104402100095,90.97592142630313,-0.2784914439012156,True,1.0695992694046674,False,9.200883147440255,12.249276445553678,0.0,60.05974647143859,25.902091167898348,2.16907592169283,0.49446978470607394,5.956868521494881
PdL2023_SaitoAn_VarClassique.mp4,5,1604,64.16,0.875,True,./results/edition51/frames/skeletons/PdL2023_SaitoAn_VarClassique.mp4_peak_5_data.json,Left,0.43535480913156605,1.4806171973047284,96.34056533629172,28.098519667570397,157.9951287015732,166.7746524343678,1.7610118433303348,146.06615296239977,110.74728808265382,29.285681224221733,-0.05167588559653072,True,0.9162442895249371,False,32.33673976293644,18.22112588957275,0.0,85.24014136213701,39.09604029734595,0.2990655753897096,0.6511328259778445,25.761435839828913
PdL2023_SaitoAn_VarClassique.mp4,6,1948,77.92,0.629,True,./results/edition51/frames/skeletons/PdL2023_SaitoAn_VarClassique.mp4_peak_6_data.json,Right,0.07207106538380367,1.2539918008780633,102.44977379205814,18.19676746122692,177.44468957350085,149.28383500369137,1.8231612806989512,56.887598907589584,104.50948522984514,127.83218863623044,-0.32084116567235127,False,-0.5677758025463314,False,27.65512385087169,10.872035854361165,0.0,94.89763614851502,16.69791737743812,10.610923782730293,0.029261504907249214,27.44633414032867
PdL2023_SaitoAn_VarClassique.mp4,7,2086,83.44,0.837,True,./results/edition51/frames/skeletons/PdL2023_SaitoAn_VarClassique.mp4_peak_7_data.json,Right,0.20851585617954124,1.268209747486097,98.58230342042239,20.317029213754516,156.2970003335777,171.42237202087065,1.5413559742957155,88.42468444645387,144.18760004623363,20.37461821249283,-0.1610036867966357,True,1.0478399103690552,False,30.323003703599063,9.943334736391108,0.0,76.14175909834478,41.81097121135133,3.2904912595231424,0.010869676190119693,25.174216568039995
PdL2023_SaitoAn_VarClassique.mp4,8,2149,85.96,0.866,True,./results/edition51/frames/skeletons/PdL2023_SaitoAn_VarClassique.mp4_peak_8_data.json,Right,0.2893127748292107,1.3895859277832687,97.7269515218616,22.8259272908353,155.4685271857593,171.88764562244154,1.4997472264680045,102.75057845091379,114.9296760692829,17.602517345899063,-0.14293470908181113,True,0.37703083274999877,False,32.863386301413456,10.514522202124494,0.0,84.41399023226995,36.16356106334686,21.48764622804549,0.019444282499461174,34.92076643855885
PdL2023_SaitoAn_VarClassique.mp4,9,2216,88.64,0.78,True,./results/edition51/frames/skeletons/PdL2023_SaitoAn_VarClassique.mp4_peak_9_data.json,Right,0.13605468095877876,1.2575018867967138,107.20949629298704,23.225391954252654,160.6095667963923,170.45959365070547,1.6820304725952553,96.16018994361517,137.80610913721637,23.29875291277454,-0.10829283649351937,True,1.101469394856554,False,31.413697913266454,11.839590293865397,0.0,71.61142765809892,36.258446558651904,5.617863482187984,0.03317358361447598,32.0020669900367
