video,peak_id,frame_idx,timestamp_sec,total_score,image_path,json_path,raised_leg,raised_height,foot_height_diff,arabesque_angle,torso_tilt,raised_knee_angle,support_knee_angle,dist_highest_wrist_ank,l_elbow_angle,r_elbow_angle,highest_arm_vertical_angle,max_arm_forward,is_behind_body,back_extension,is_jumping,pelvic_anterior_tilt,lumbar_arch,thoracic_neck_line,split_angle,support_leg_plumb,shoulder_hip_torsion,arm_symmetry,pelvic_tilt_angle
PdL2023_MockrishAlexander_VarClassique.mp4,0,325,13.0,0.669,True,./results/edition51/frames/skeletons/PdL2023_MockrishAlexander_VarClassique.mp4_peak_0_data.json,Right,-0.3810939727584043,0.7036665185390375,112.22173435369153,20.4839589459858,145.5270931901528,146.98843205866436,2.197486876410443,106.29628221329052,155.655494207292,19.439279205773754,0.18636543743043044,True,0.6292169430227826,False,25.958440921290165,11.733111816335917,0.0,90.46261093888091,38.92688112834085,22.781772130333714,0.49053131120930327,6.451103056118834
PdL2023_MockrishAlexander_VarClassique.mp4,1,881,35.24,0.628,True,./results/edition51/frames/skeletons/PdL2023_MockrishAlexander_VarClassique.mp4_peak_1_data.json,Right,-0.20734456081418007,0.8960153610563116,118.35788427901889,23.204225656451868,163.31006576462892,168.28212497135368,0.9035849953428767,136.28679012519132,84.31371853078265,97.72931078171744,-0.3377396705049817,True,1.1261240369181733,False,18.253798062599994,6.3550040320013785,0.0,80.16103727017735,23.70519512729562,50.36272940291627,0.039841148230560175,0.31397765053162957
PdL2023_MockrishAlexander_VarClassique.mp4,2,1005,40.2,0.422,True,./results/edition51/frames/skeletons/PdL2023_MockrishAlexander_VarClassique.mp4_peak_2_data.json,Right,-0.8759482504823143,0.23393543656883675,134.46811945972095,10.706262913419442,177.0336127710528,156.1199361233717,2.8366749147132597,122.35886520716275,174.91579666565661,60.73177088017171,0.5349080901001637,False,-0.33034128066200186,False,17.52324889344949,3.3764489233322275,0.0,51.04273922657987,34.33554202915894,23.83392413712606,0.7877223545429435,3.5675500365245845
PdL2023_MockrishAlexander_VarClassique.mp4,3,1084,43.36,0.678,True,./results/edition51/frames/skeletons/PdL2023_MockrishAlexander_VarClassique.mp4_peak_3_data.json,Right,0.07083529354433817,1.2105596938512286,76.27884957448619,12.656135343834544,153.79341091839,138.08045027345358,2.0583356999558373,151.66265843578051,101.56593413976383,44.82141723136047,-0.2547306496213323,False,-0.3821711329241542,False,10.96764192434541,18.33675148082574,0.0,83.39424887682142,13.844924153964,24.497025830968603,0.9448875308370102,16.681609736634545
PdL2023_MockrishAlexander_VarClassique.mp4,4,1134,45.36,0.594,True,./results/edition51/frames/skeletons/PdL2023_MockrishAlexander_VarClassique.mp4_peak_4_data.json,Left,-0.05789591865897258,1.0569495459663711,75.18269671915127,22.0530577789347,141.22402276434778,150.7890710519836,1.9322520660921927,92.95978283915153,144.6647084826512,42.425325776478424,-0.17606890303262426,False,0.07864267323024933,False,9.632656801153804,17.756200176404665,0.0,77.53980689881347,6.755224842396609,10.88895843500825,1.0622989082331722,12.526965416058303
PdL2023_MockrishAlexander_VarClassique.mp4,5,1185,47.4,0.616,True,./results/edition51/frames/skeletons/PdL2023_MockrishAlexander_VarClassique.mp4_peak_5_data.json,Left,-0.005705406086911626,1.2241357169559366,124.57899464154588,32.79558838566141,167.0412930051728,152.12688561905117,1.1841401952385084,164.80096651162143,91.6965210422223,65.63843814856587,0.32037607947637325,False,-0.24254590299649162,False,29.205425763152103,15.079148525953226,0.0,77.3738052640115,9.745761379879768,8.913784333121887,0.9595493888629429,25.21565783102244
PdL2023_MockrishAlexander_VarClassique.mp4,6,1234,49.36,0.446,True,./results/edition51/frames/skeletons/PdL2023_MockrishAlexander_VarClassique.mp4_peak_6_data.json,Right,-0.3578041450147199,0.7173989999729119,138.78254580092175,29.335276599972595,164.22427112429247,141.49712692147435,1.517927147236738,100.2741653710979,160.69948398835294,55.43388245590539,0.19286102981407346,False,-0.546400638522986,False,28.519800597732335,8.252179990098972,0.0,52.50173582945274,16.575256323936255,23.91878440567331,0.9998752229017706,18.76026666946133
PdL2023_MockrishAlexander_VarClassique.mp4,7,1345,53.8,0.829,True,./results/edition51/frames/skeletons/PdL2023_MockrishAlexander_VarClassique.mp4_peak_7_data.json,Right,0.12459188972430135,1.422087505577863,93.93569963503424,11.056852669534164,168.2161348668964,175.60353821200522,1.2898763407975735,124.1448228150241,133.29839908983882,90.8675904661585,-0.1897938438866731,True,1.20526331953076,False,7.556352425744336,2.344585844302619,0.0,101.4587532793191,9.590784088213795,25.199435643459744,0.019740076792174044,1.6211421942993587
PdL2023_MockrishAlexander_VarClassique.mp4,8,1421,56.84,0.659,True,./results/edition51/frames/skeletons/PdL2023_MockrishAlexander_VarClassique.mp4_peak_8_data.json,Right,0.1726650424447528,1.407219156154681,103.25679334450199,25.994244087856504,130.3522355158024,158.2942157275337,1.6488389577908333,95.31908188992631,130.7146259221021,21.40697852222733,0.22425551658947296,False,-0.2519157659119375,False,33.12178415334738,18.794908331846027,0.0,98.4413947411738,16.763003052468186,45.95365295665343,0.8012038155748502,25.912400494585047
PdL2023_MockrishAlexander_VarClassique.mp4,9,1489,59.56,0.574,True,./results/edition51/frames/skeletons/PdL2023_MockrishAlexander_VarClassique.mp4_peak_9_data.json,Left,0.02857937032281248,1.3219545818936478,137.69799838704083,45.81433561002979,163.9293204505872,146.61838890667508,2.4374336206322096,166.60485477867144,111.84764838577972,87.15019886063529,0.2855641424687877,False,-0.8846738016491217,False,50.42551079481861,6.681370745567233,0.0,81.96012377242707,17.945689169398193,0.750482918774214,0.019912221579847345,26.024677617531825
